PDG_true,label_true_int,label_true,E_true_GeV,label_pred_int,label_pred,proba_pred,proba_pi,proba_proton,proba_kaon,E_pred_GeV,dE_over_E
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,12.689315,0.26893148
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,82.046455,0.025580693
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,66.34024,-0.052282277
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,86.965,-0.13035004
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,24.103848,-0.3974038
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,74.8381,-0.064523794
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,52.419727,0.048394546
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,19.750599,-0.012470054
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,76.35145,-0.23648553
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,18.601007,-0.06994963
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,41.116024,0.0279006
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,101.77149,0.01771492
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,12.754753,-0.74490494
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,81.0356,-0.09960446
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,50.297794,-0.16170342
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.334879,-0.1665121
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,86.97276,-0.033635966
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,91.596664,0.017740715
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,20.04524,-0.59909517
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,47.44381,-0.05112381
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,53.440804,-0.10931994
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,17.885687,-0.105715655
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,54.705784,0.094115674
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,49.021183,-0.50978816
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,104.169876,0.04169876
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,22.52074,0.12603703
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,18.203354,-0.089832306
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,73.082954,-0.18796717
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,82.33244,0.17617775
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,24.138601,0.20693007
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.822922,0.08229218
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,107.17753,0.07177529
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,32.071106,0.069036864
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,86.27007,0.07837591
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,78.920074,-0.12311029
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,59.51503,-0.14978528
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,89.930244,-0.0007750617
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,106.64794,0.18497713
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,68.20837,-0.025594765
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,26.839764,-0.10534121
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,19.323149,-0.033842564
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,25.05901,-0.16469969
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.043847,-0.19561529
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,14.719524,0.47195244
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,26.743322,-0.10855592
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,13.843263,-0.30783686
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,82.30507,0.028813362
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,12.519603,0.25196028
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,14.225541,0.4225541
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,34.967335,-0.3006533
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,52.14255,-0.13095747
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,52.859642,0.05719284
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,78.04873,-0.1327919
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,65.157776,-0.06917463
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,35.09739,0.16991298
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,80.0276,0.00034503936
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,67.72672,-0.15341596
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,88.27083,-0.019213019
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,32.6123,0.087076694
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,77.08484,-0.036439516
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,44.769173,-0.104616545
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,40.25262,-0.329123
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,37.483727,-0.06290684
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,76.53085,-0.043364335
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,38.342007,-0.041449834
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,32.515835,-0.18710414
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,32.23557,0.07451896
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,52.53294,0.0506588
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,100.127556,0.0012755585
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,106.11295,0.061129533
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,54.83373,-0.08610452
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,88.27669,-0.019147916
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,52.443756,0.048875123
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,36.895206,-0.077619836
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,83.465065,0.19235808
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,76.99102,-0.03761225
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,89.13963,-0.009559631
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,28.389133,-0.053695552
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,44.16176,-0.11676483
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,32.64023,-0.1839943
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,48.56339,-0.028732223
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,94.950554,-0.050494462
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,63.119118,0.051985297
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,23.722319,0.18611594
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,98.05375,0.22567186
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,78.48837,-0.01889534
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,21.883371,0.094168566
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,18.84341,-0.057829477
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,44.136574,-0.117268525
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,92.344955,0.15431194
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.118071,-0.18819293
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,77.51213,-0.2248787
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,73.19831,0.045690157
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,100.703995,0.0070399474
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,25.32351,-0.15588303
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,94.70537,-0.052946318
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,63.33234,-0.09525228
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,13.677016,0.36770162
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,59.29214,-0.011797651
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,25.083002,-0.16389993
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,48.278877,-0.034422453
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,24.150179,-0.19499403
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,20.200872,0.010043621
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,52.908943,-0.11818428
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,17.99373,-0.10031347
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,65.56053,0.09267553
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,74.33367,-0.17407031
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,81.711975,0.021399688
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,73.58103,-0.080237105
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,23.76242,0.18812104
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,55.75935,-0.070677504
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,43.027348,-0.13945305
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,79.6452,-0.004434967
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,38.97208,-0.025697995
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,80.67114,-0.103653975
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,55.110207,0.10220413
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,92.4456,-0.07554398
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,19.968529,-0.0015735626
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,98.87269,-0.011273117
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,20.334251,0.01671257
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,52.267307,0.045346145
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,48.558365,-0.028832702
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,89.05284,-0.010523987
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,38.48453,0.28281772
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,41.226223,-0.17547554
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.614212,-0.038578797
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,75.40585,-0.057426833
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,93.45143,0.038349237
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,61.846577,0.030776279
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,90.36698,0.0040775724
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.488771,-0.15112285
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,36.583767,-0.26832467
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,91.78092,-0.08219078
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.683664,-0.031633567
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.430402,-0.15695982
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,36.387333,-0.59569633
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,13.325909,0.33259088
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,9.074927,-0.8865634
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,59.783222,-0.0036129632
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,24.659555,-0.17801481
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,92.100945,-0.07899056
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,57.823505,-0.03627491
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,93.43219,0.038135443
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,54.796547,0.09593094
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,69.70612,-0.004198238
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,29.764217,-0.007859421
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,58.54979,0.17099579
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,29.584467,-0.013851102
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,89.80856,0.2829795
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,50.78258,0.015651627
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,42.618412,0.0654603
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,7.114746,-0.2885254
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,86.32101,-0.040877704
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,11.493875,0.14938745
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.819931,0.0819931
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.350061,-0.16499385
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,90.61667,0.0068518743
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,94.15967,-0.05840332
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,73.24175,-0.18620275
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,19.552662,-0.022366906
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,7.9914556,-0.20085445
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.691372,-0.1308628
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,33.51535,-0.16211624
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.169116,-0.0830884
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,75.33487,0.07621242
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,95.923584,0.0658176
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,45.06889,0.12672225
